:START_ID(Entity),:END_ID(Entity),:TYPE,evidence,source_file
Country_thailand_e096b776,Country_indonesia_d2845120,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Country_thailand_e096b776,Country_qatar_694450ad,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Country_thailand_e096b776,Country_미얀마_파이프라인_가스_348a1cc7,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Country_thailand_e096b776,Country_중동_원유_37c3f9ed,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Country_thailand_e096b776,Country_호주_석탄_ff5390e9,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Country_thailand_e096b776,Region_미국_lng_공급국_e57a9989,IMPORT_ENERGY_FROM,"Thailand: 2024년 총에너지 공급 5.02EJ 중 석유 2.38EJ, 가스 1.74EJ. LNG 수입 15.8bcm, 파이프라인 가스 수입 5.3bcm 국내 가스 생산 감소와 전력·산업 수요 증가로 LNG 의존 확대. 동남아 전체가 2030년 전후 가스 순수입 지역으로 전환될 전망이라 가격·공급 경쟁 심화 가능",country_energy_dependency.xlsx
Company_autoliv_413a921b,Country_thailand_e096b776,LOCATED_IN,Thailand row: Autoliv located at 라용 handles 안전벨트; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_bosch_e8e30ffa,Country_germany_45bfada5,LOCATED_IN,"Germany row: Bosch located at 슈투트가르트 handles 서스펜션; materials=망간, 구리, 금, 탄탈럼, 텅스템; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_continental_b623b44c,Country_germany_45bfada5,LOCATED_IN,Germany row: Continental located at 하노버 handles 범퍼; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_continental_b623b44c,Country_romania_363da05a,LOCATED_IN,Romania row: Continental located at 시비우 handles 브레이크 부스터; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_denso_b7739daa,Country_japan_016a8706,LOCATED_IN,"Japan row: Denso located at 아이치 handles 브레이크; materials=망간, 코발트, 주석, 탄탈럼, 금,텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_ficosa_c7caefd6,Country_spain_0fb18cea,LOCATED_IN,"Spain row: Ficosa located at 바르셀로나 handles 카스테레오; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_grupo_antolin_4cce34c8,Country_spain_0fb18cea,LOCATED_IN,"Spain row: Grupo Antolin located at 부르고스 handles 카스테레오(블루투스); materials=주석,금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_hanon_systems_cdfe2c02,Country_china_eb278d21,LOCATED_IN,China row: Hanon Systems located at 충칭 handles 에어컨; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hanon_systems_cdfe2c02,Country_china_eb278d21,LOCATED_IN,China row: Hanon Systems located at 상하이 handles 라디에이터; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hitachi_astemo_c2248da7,Country_china_eb278d21,LOCATED_IN,China row: Hitachi Astemo located at 광저우 handles 브레이크 장치; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hl만도_8fdd8fcf,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: HL만도 located at 평택 handles 제동장치; materials=주석,탄탈럼; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_hl만도_8fdd8fcf,Country_south_korea_238b8074,LOCATED_IN,South Korea row: HL만도 located at 원주 handles 조향장치; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hl만도_8fdd8fcf,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: HL만도 located at 익산 handles 현가장치; materials=구리,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_hl만도_hl만도브로제_6c11ee60,Country_south_korea_238b8074,LOCATED_IN,South Korea row: HL만도(HL만도브로제) located at 인천 handles 조향장치; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hl만도_hl클레무브_639cb150,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: HL만도(HL클레무브) located at 인천 handles 자율주행/전동화 부품; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_hyundai_kefico_caad7aa6,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Kefico located at 하노이 handles 경보기; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_mobis_67ae806b,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Mobis located at 장쑤 handles 카스테레오; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_mobis_67ae806b,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Mobis located at 베이징 handles 에어백모듈; materials=금; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_mobis_67ae806b,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Mobis located at 우시 handles 브레이크부품; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_mobis_67ae806b,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Mobis located at 창저우 handles 에어백; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_transys_e1735560,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Transys located at 창춘 handles 구동차축; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_transys_e1735560,Country_china_eb278d21,LOCATED_IN,China row: Hyundai Transys located at 베이징 handles 시트; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_wia_66450aeb,Country_china_eb278d21,LOCATED_IN,China row: Hyundai WIA located at 산둥 handles 차륜; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_hyundai_wia_66450aeb,Country_china_eb278d21,LOCATED_IN,China row: Hyundai WIA located at 칭다오 handles 바퀴축; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_kyb_df1dffe7,Country_japan_016a8706,LOCATED_IN,Japan row: KYB located at 기후 handles 서스펜션; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_kyungshin_6af4d113,Country_china_eb278d21,LOCATED_IN,"China row: Kyungshin located at 옌타이 handles 와이어링 하니스; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_lg_electronics_11f2225f,Country_china_eb278d21,LOCATED_IN,China row: LG Electronics located at 난징 handles CDS 수신기; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_mando_5070089e,Country_china_eb278d21,LOCATED_IN,China row: Mando located at 쑤저우 handles 조향장치; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_mando_5070089e,Country_china_eb278d21,LOCATED_IN,"China row: Mando located at 옌청 handles 브레이크; materials=주석, 탄탈럼,망간, 텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_mann_hummel_030fa9d4,Country_china_eb278d21,LOCATED_IN,China row: MANN+HUMMEL located at 상하이 handles 에어필터; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_sl_corporation_76943b4e,Country_china_eb278d21,LOCATED_IN,China row: SL Corporation located at 톈진 handles 파미러; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_yanfeng_automotive_1dc39d88,Country_china_eb278d21,LOCATED_IN,China row: Yanfeng Automotive located at 상하이 handles 기타차량부품; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_zf_4093b779,Country_germany_45bfada5,LOCATED_IN,"Germany row: ZF located at 프리드리히스하펜 handles 기타승용차부품; materials=망간, 구리, 주석, 탄탈럼,금, 텅스텐; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_경신_5e2dd99f,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 경신 located at 경주/화성/군산 handles 와이어링 하니스(배선뭉치); materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_다스_9d9e8fa6,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 다스 located at 경주 handles 자동차용 시트; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_대원산업_41814848,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 대원산업 located at 안산/시흥/평택/서산 handles 자동차용 시트; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_덕양산업_0091bd22,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 덕양산업 located at 울산/진천/창원/대구 handles 운전석 모듈,Door Trim; materials=; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_모베이시스전자_173de7c7,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 모베이시스전자 located at 수원 handles 스마트키 등 전자제어 시스템; materials=주석,탄탈럼, 금,구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_발레오전장시스템코리아_502e5f67,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 발레오전장시스템코리아 located at 경주 handles 시동모터, 교류발전기; materials=주석, 구리; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_비테스코테크놀로지스_9b2bfac9,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 비테스코테크놀로지스 located at 이천 handles 동력전달장치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_서진산업_287a85f6,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 서진산업 located at 경주/화성/시흥/광주 handles 차체용 부품; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_성우하이텍_3a9c298b,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 성우하이텍 located at 양산/부산/경주 handles 차체용 부품; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_에스엘_7bcd559e,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 에스엘 located at 천안/대구 handles 램프,전동화 부품, 미러; materials=주석, 금; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_유라코퍼레이션_2588aa1a,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 유라코퍼레이션 located at 청주/평택/경주 handles 와이어링 하니스; materials=구리, 주석; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_지엠비코리아_cd8d0c22,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 지엠비코리아 located at 창원/서산 handles 변속기, 엔진, 섀시; materials=텅스텐,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_카펙발레오_425e39cf,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 카펙발레오 located at 칠곡/성주 handles 동력전달장치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_평화바레오_feb723b6,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 평화바레오 located at 대구/고령 handles 클러치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_피에이치에이_aa5b0457,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 피에이치에이 located at 대구 handles 차량용 도어 개폐장치; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_한온시스템_9d7833b6,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 한온시스템 located at 울산 handles 자동차 열관리 시스템; materials=구리; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대모비스_e636ba5b,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 현대모비스 located at 울산(전동화)/진천/창원/대구(전동화) handles -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞) - 조향/현가/제동 장치, 에어백 - 전동화 부품: 전력변환/구동/배터리/연료전지 시스템 - A/S 부품: 순정부품(현대자동차/기아), 자동차용품; materials=금,주석, 탄탈럼, 망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_현대모비스_모트라스_c114e4cc,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대모비스(모트라스) located at 아산/울산/안양/화성/평택/천안/서산/광주 handles 자동차 모듈; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대모비스_유니투스_c5404582,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 현대모비스(유니투스) located at 아산/평택/천안/충주/김천 handles 섀시/전동화 부품, 에어백, 램프 등 핵심 부품; materials=주석, 금,망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_현대위아_e20d69f3,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 현대위아 located at 창원 handles 동력전달장치(액슬, 등속조인트); materials=망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_현대위아_e20d69f3,Country_south_korea_238b8074,LOCATED_IN,"South Korea row: 현대위아 located at 광주 handles 섀시모듈, 타이어모듈, 동력전달장치(액슬); materials=망간; supplies_to=; tier=1.0.",auto_supply_chain.xlsx
Company_현대위아_e20d69f3,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대위아 located at 안산 handles 섀시모듈; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대위아_e20d69f3,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대위아 located at 울산 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대케피코_4a96187d,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대케피코 located at 군포 handles 자동차 엔진/변속기 부품; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대트랜시스_fdd83181,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대트랜시스 located at 서산 handles 동력전달장치; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_현대트랜시스_현대엠시트_6fcefbfa,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 현대트랜시스(현대엠시트) located at 아산/울산/경주 handles 자동차용 시트 및 시트부품; materials=; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Company_화신_4e71503a,Country_south_korea_238b8074,LOCATED_IN,South Korea row: 화신 located at 영천/예산 handles 차체용 부품; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Supplier_aichi_steel_d8ce95f2,Country_japan_016a8706,LOCATED_IN,Japan row: Aichi steel located at handles 브레이크; materials=망간; supplies_to=Denso; tier=2.0.,auto_supply_chain.xlsx
Supplier_almt_7af0fec8,Country_japan_016a8706,LOCATED_IN,Japan row: ALMT located at handles 브레이크; materials=텅스텐; supplies_to=Denso; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Country_germany_45bfada5,LOCATED_IN,Germany row: alpha assembly solutions located at Langenfeld handles 기타승용차 부품; materials=주석; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Country_germany_45bfada5,LOCATED_IN,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오; materials=주석; supplies_to=Ficosa; tier=2.0.,auto_supply_chain.xlsx
Supplier_alpha_assembly_solutions_e86c4d37,Country_germany_45bfada5,LOCATED_IN,Germany row: alpha assembly solutions located at Langenfeld handles 카스테레오(블루투스); materials=주석; supplies_to=Grupo Antolin; tier=2.0.,auto_supply_chain.xlsx
